,GLA,REIT,city,free_GLA,last_renovation,ownership,pct_lease,property_name,renovation_year,rent_per_sq,state,tenants,year_acquired,year_built,year_built_or_acquired,zipcode
249,411605.0,SGP,Tannersville,,,100,99.9,The Crossings Premium Outlets,,,PA,"['Abercrombie & Fitch, Adidas, American', 'Eagle Outfitters, Ann Taylor, Banana Republic,', 'Brooks Brothers, Calvin Klein, Coach,', 'Guess, J.Crew, Kate Spade New York, Michael', 'Kors, Nike, Polo Ralph Lauren, The North', 'Face, Timberland, Tommy Hilfiger, Under', 'Armour']",2004,,,
250,363432.0,SGP,Marana (Tucson),,,100,91.0,Tucson Premium Outlets,,,AZ,"['Adidas, Banana Republic, Bebe, Brooks', 'Brothers, Calvin Klein, Coach, Express,', 'Forever 21, Gap Outlet, Godiva, Guess,', 'J. Crew, Levi&#x2019;s, Lucky Brand, Michael', 'Kors, Nike, Saks 5th Avenue Off 5th, Skechers,', 'Tommy Hilfiger, Under Armour']",,2015,,
251,408936.0,SGP,Eagan,,,35,99.2,Twin Cities Premium Outlets,,,MN,"['Adidas, Ann Taylor, Armani Outlet, Banana', 'Republic, Brooks Brothers, Calvin Klein,', 'Coach, Gap Outlet, J. Crew, Loft Outlet,', 'Michael Kors,Nike, Polo Ralph Lauren,', 'Robert Graham, Saks Fifth Avenue Off 5th,', 'Talbots, True Religion, Under Armour,', 'Vera Bradley']",,2014,,
252,440118.0,SGP,Vacaville,,,100,97.8,Vacaville Premium Outlets,,,CA,"['Adidas, Ann Taylor, Banana Republic, Calvin', 'Klein, Coach, Columbia Sportswear, Gucci,', 'J.Crew, Kate Spade New York, Michael Kors,', 'Nike, Polo Ralph Lauren, Restoration Hardware,', 'The North Face, Tommy Bahama, Tommy Hilfiger,', 'True Religion, Under Armour']",2004,,,
253,219139.0,SGP,Waipahu (Honolulu),,,100,99.0,Waikele Premium Outlets,,,HI,"['Armani Outlet, Banana Republic, Calvin', 'Klein, Coach, Guess, Kate Spade New York,', 'Michael Kors, Polo Ralph Lauren, Saks Fifth', 'Avenue Off 5th, Tommy Hilfiger, Tory Burch']",2004,,,
254,417823.0,SGP,Waterloo,,,100,93.9,Waterloo Premium Outlets,,,NY,"['Ann Taylor, Banana Republic, Brooks Brothers,', 'Calvin Klein, Chico&#x2019;s, Coach,', 'Columbia Sportswear, Gap Outlet, J.Crew,', ""Levi's, Loft Outlet, Nike, Polo Ralph Lauren,"", 'Puma, Talbots, Timberland, Tommy Hilfiger,', 'Under Armour']",2004,,,
255,522237.0,SGP,Williamsburg,,,100,98.9,Williamsburg Premium Outlets,,,VA,"['Adidas, American Eagle Outfitters, Ann', 'Taylor, Banana Republic, Brooks Brothers,', 'Burberry, Calvin Klein, Coach, Columbia', 'Sportswear, Dooney & Bourke, J.Crew, Kate', 'Spade New York, Loft Outlet, Lucky Brand,', 'Michael Kors, Nike, Polo Ralph Lauren,', 'Talbots, The North Face, Tommy Bahama,', 'Tommy Hilfiger, True Religion, Under Armour']",2010,,,
256,389743.0,SGP,Woodburn (Portland),,,100,100.0,Woodburn Premium Outlets,,,OR,"['Adidas, Ann Taylor, Banana Republic, Calvin', 'Klein, Coach, Columbia Sportswear, Eddie', ""Bauer, Fossil, Gap Outlet, J. Crew, Levi's,"", 'Michael Kors, Nike, The North Face, Polo', 'Ralph Lauren, Puma, Tommy Hilfiger, Under', 'Armour']",2013,,,
257,1238193.0,SGP,Tempe (Phoenix),,,100,95.4,Arizona Mills,,,AZ,"['Marshalls, Neiman Marcus Last Call, Burlington', 'Coat Factory, Sears Appliance Outlet,', 'Ross, At Home, Group USA, Harkins Cinemas', ""& IMAX, Sea Life Center, Conn's, Legoland,"", -8]",2007,,,
258,1663107.0,SGP,Hanover (Baltimore),,,59.3,99.5,Arundel Mills,,,MD,"['Bass Pro Shops Outdoor World, Bed Bath &', 'Beyond, Best Buy, Books-A-Million, Burlington', ""Coat Factory, The Children's Place, Dave"", ""& Buster's, H&M, Medieval Times, Modell's,"", 'Neiman Marcus Last Call, Saks Fifth Avenue', 'Off 5th, Off Broadway Shoe Warehouse, T.J.', 'Maxx, Cinemark Egyptian 24 Theatres, Maryland', 'Live! Casino, Forever 21']",2007,,,
259,1411627.0,SGP,Lakewood (Denver),,,37.5,96.8,Colorado Mills,,,CO,"['Forever 21, Jumpstreet, Neiman Marcus', 'Last Call, Off Broadway Shoe Warehouse,', 'Saks Fifth Avenue Off 5th, Super Target,', 'United Artists Theatre, Burlington Coat', ""Factory, H&M, Dick's Sporting Goods (6)""]",2007,,,
260,1361944.0,SGP,Concord (Charlotte),,,59.3,100.0,Concord Mills,,,NC,"['Bass Pro Shops Outdoor World, Books-A-Million,', ""Burlington Coat Factory, The Children's"", ""Place Outlet, Dave & Buster's, Nike Factory"", 'Store, T.J. Maxx, Group USA, Sun & Ski, VF', 'Outlet, Off Broadway Shoes, Bed Bath & Beyond,', 'AMC Theatres, Best Buy, Forever 21, Sea', 'Life Center, H&M']",2007,,,
261,1781387.0,SGP,Grapevine (Dallas),,,59.3,98.6,Grapevine Mills,,,TX,"['Bed Bath & Beyond, Burlington Coat Factory,', ""The Children's Place, Group USA, Marshalls,"", 'Nike Factory Store, Saks Fifth Avenue Off', '5th, AMC Theatres, Sun & Ski Sports, Neiman', 'Marcus Last Call, Sears Appliance Outlet,', 'Bass Pro Shops Outdoor World, Off Broadway', 'Shoes, VF Outlet, Legoland Discovery Center,', 'Sea Life Center, Ross, H&M, Round 1 Entertainment,', 'Fieldhouse USA (6)']",2007,,,
262,1366123.0,SGP,Milpitas (San Jose),,,100,99.5,Great Mall,,,CA,"[""Neiman Marcus Last Call, Group USA, Kohl's,"", ""Dave & Buster's, Sears Appliance Outlet,"", 'Burlington Coat Factory, Marshalls, Saks', 'Fifth Avenue Off 5th, Nike Factory Store,', 'Century Theatres, Bed Bath & Beyond, Off', ""Broadway Shoes, Uniqlo, Dick's Sporting"", 'Goods (6)']",2007,,,
263,1935954.0,SGP,Gurnee (Chicago),,,100,94.4,Gurnee Mills,,,IL,"['Bass Pro Shops Outdoor World, Bed Bath &', 'Beyond/Buy Buy Baby, Burlington Coat Factory,', ""Kohl's, Marshalls Home Goods, Saks Fifth"", 'Avenue Off 5th, Rinkside, Sears Grand,', 'VF Outlet, Marcus Cinemas, Neiman Marcus', 'Last Call, Value City Furniture, Off Broadway', ""Shoe Warehouse, Macy's, Floor & Decor (6),"", -8]",2007,,,
264,1789929.0,SGP,Katy (Houston),,,62.5,99.3,Katy Mills,,,TX,"['Bass Pro Shops Outdoor World, Books-A-Million,', 'Burlington Coat Factory, Jumpstreet,', 'Marshalls, Neiman Marcus Last Call, Nike', 'Factory Store, Saks Fifth Avenue Off 5th,', 'Sun & Ski Sports, AMC Theatres, Off Broadway', 'Shoes, Tilt, Ross, H&M']",2007,,,
265,1304326.0,SGP,Elizabeth,,,100,99.0,"Mills at Jersey Gardens, The",,,NJ,"['Bed Bath & Beyond, Burlington Coat Factory,', 'Century 21 Department Store, Cohoes, Forever', '21, Group USA, Last Call Neiman Marcus,', ""Loews Theatres, Marshalls, Modell's,"", 'Nike Factory Store, Saks 5th Avenue Off', '5th, Tommy Hilfiger, VF Outlet']",2015,,,
266,1432928.0,SGP,Ontario (Riverside),,,50,99.3,Ontario Mills,,,CA,"['Burlington Coat Factory, Nike Factory', ""Store, Gameworks, The Children's Place"", 'Outlet, Marshalls, Saks Fifth Avenue Off', ""5th, Nordstrom Rack, Dave & Buster's, Group"", 'USA, Sam Ash Music, Off Broadway Shoes,', 'AMC Theatres, Forever 21, Uniqlo, Restoration', 'Hardware Outlet, Skechers Superstore', -6]",2007,,,
267,1168354.0,SGP,Nashville,,,100,99.4,Opry Mills,,,TN,"[""Regal Cinema & IMAX, Dave & Buster's, VF"", 'Outlet, Sun & Ski, Bass Pro Shops Outdoor', 'World, Forever 21, Bed Bath & Beyond, Saks', 'Fifth Avenue Off 5th, Off Broadway Shoes,', 'H&M, Madame Tussauds (6)']",2007,,,
268,866948.0,SGP,Orange (Los Angeles),,,50,99.8,"Outlets at Orange, The",,,CA,"['Dave & Buster&#x2019;s, Vans Skatepark,', 'Lucky Strike Lanes, Saks Fifth Avenue Off', '5th, AMC Theatres, Neiman Marcus Last Call,', 'Off Broadway Shoes, Nordstrom Rack, H&M,', ""Forever 21, Bloomingdale's the Outlet"", 'Store, (8)']",2007,,,
269,1539974.0,SGP,"Woodbridge (Washington, DC)",,,100,99.4,Potomac Mills,,,VA,"['Group USA, Marshalls, T.J. Maxx, Sears', 'Appliance Outlet, JCPenney, Burlington', 'Coat Factory, Off Broadway Shoe Warehouse,', 'Nordstrom Rack, Saks Fifth Avenue Off 5th', ""Outlet, Costco Warehouse, The Children's"", ""Place, AMC Theatres, Modell's Sporting"", 'Goods, Books-A-Million, H&M, Neiman Marcus', ""Last Call, XXI Forever, Bloomingdale's"", 'Outlet, Buy Buy Baby/and That!']",2007,,,
270,2260610.0,SGP,Sunrise (Miami),,,100,98.4,Sawgrass Mills,,,FL,"['American Signature Home, Bed Bath & Beyond,', 'Brandsmart USA, Burlington Coat Factory,', 'Gameworks, Marshalls, Neiman Marcus Last', 'Call, Nike Factory Store, Nordstrom Rack,', 'Saks Fifth Avenue Off 5th, Ron Jon Surf Shop,', 'Super Target, T.J. Maxx (15), Urban Planet,', ""Off Broadway Shoes, Regal Cinema, Bloomingdale's"", 'Outlet, Forever 21, Century 21 Department', ""Store, H&M (6), Dick's Sporting Goods (6)""]",2007,,,
271,230026.0,SGP,Albuquerque,,,100,99.3,ABQ Uptown,,,NM,"['Anthropologie, Apple, Pottery Barn']",2011,,,
272,672896.0,SGP,Noblesville (Indianapolis),,,50,91.1,Hamilton Town Center,,,IN,"[""JCPenney, Dick's Sporting Goods, Stein"", 'Mart, Bed Bath & Beyond, DSW, Hamilton 16', 'IMAX, Earth Fare']",,2008,,
273,895974.0,SGP,Panama City Beach,,,65.6,97.1,Pier Park,,,FL,"[""Dillard's, JCPenney, Target, Grand Theatres,"", 'Ron Jon Surf Shop, Margaritaville, Marshalls,', ""Dave & Buster's""]",,2008,,
274,160130.0,SGP,Fort Worth,,,100,100.0,University Park Village,,,TX,"['Anthropologie, Apple, Pottery Barn']",2015,,,
275,1959026.0,SGP,Fort Worth,,,100,100.0,Total Lifestyle Centers GLA,,,TX,"['Anthropologie, Apple, Pottery Barn', 'Anthropologie, Apple, Pottery Barn', 'Anthropologie, Apple, Pottery Barn']",2015,,,
276,1959026.0,SGP,Fort Worth,,,100,100.0,Other Properties,,,TX,"['Anthropologie, Apple, Pottery Barn']",2015,,,
277,657432.0,SGP,Bangor,,,87.6,79.4,Bangor Mall,,,ME,"[""Macy's, JCPenney, Sears, Dick's Sporting"", 'Goods']",2003,,,
278,254257.0,SGP,Calhoun,,,100,93.1,Calhoun Outlet Marketplace,,,GA,"[""Ann Taylor, Carter's, Coach, Gap Outlet,"", 'Gymboree, Nike, Polo Ralph Lauren, Tommy', 'Hilfiger']",2010,,,
279,729981.0,SGP,Indianapolis,,,14.7,90.1,Circle Centre,,,IN,"[""Carson's, United Artists Theatre, Indianapolis"", 'Star, Nada, Punch Bowl Social']",,1995,,
280,206296.0,SGP,Florida City,,,100,95.2,Florida Keys Outlet Marketplace,,,FL,"[""American Eagle, Carter's, Coach, Gap Outlet,"", ""Guess, Nike, Nine West, OshKosh B'gosh,"", 'Skechers, Tommy Hilfiger']",2010,,,
281,359945.0,SGP,Gaffney (Greenville/Charlotte),,,100,97.0,Gaffney Outlet Marketplace,,,SC,"['Adidas, Ann Taylor, Banana Republic, Azria,', 'Brooks Brothers, Coach, Gap Outlet, J.Crew,', 'Michael Kors, Nike, Polo Ralph Lauren,', 'Under Armour']",2010,,,
282,227523.0,SGP,Lebanon (Nashville),,,100,90.6,Lebanon Outlet Marketplace,,,TN,"['Ann Taylor, Brooks Brothers, Coach, Eddie', 'Bauer, Gap Outlet, Loft Outlet, Nike, Polo', 'Ralph Lauren, Reebok, Samsonite']",2010,,,
283,854451.0,SGP,Danvers (Boston),,,49.1,88.0,Liberty Tree Mall,,,MA,"[""Marshalls, Target, Kohl's, Best Buy, Staples,"", 'AC Moore, AMC Theatres, Nordstrom Rack,', 'Off Broadway Shoes, Sky Zone, Total Wine', '& More (6)']",1999,,,
284,161881.0,SGP,Flemington (New York),,,100,74.7,Liberty Village Outlet Marketplace,,,NJ,"['American Eagle Outfitters, Ann Taylor,', 'Brooks Brothers, Calvin Klein, Coach,', 'G.H. Bass & Co., J.Crew, Michael Kors, Polo', 'Ralph Lauren, Timberland']",2004,,,
285,264951.0,SGP,King of Prussia (Philadelphia),,,85.5,100.0,Lincoln Plaza,,,PA,"['AC Moore, Michaels, T.J. Maxx, Home Goods,', 'hhgregg, Raymour & Flanigan Outlet, DSW,', 'Nordstrom Rack']",2003,,,
286,199329.0,SGP,Orlando,,,100,96.7,Orlando Outlet Marketplace,,,FL,"['American Eagle, Calvin Klein, Nike, Nine', 'West, Reebok, Skechers']",2010,,,
287,390127.0,SGP,Osage Beach,,,100,83.8,Osage Beach Outlet Marketplace,,,MO,"['Adidas, Ann Taylor, Banana Republic, Brooks', 'Brothers, Calvin Klein, Coach, Eddie Bauer,', 'Gap Outlet, Levi&#x2019;s, Nike, Polo', 'Ralph Lauren, Tommy Hilfiger, Under Armour']",2004,,,
288,141614.0,Kimco,HOOVER,,,,77.8,,,,AL,"['MARSHALLS', 'PETCO', 'TARGET']",,,2007.0,
289,118377.0,Kimco,GLENDALE,,,,100.0,,,,AZ,"['MOR FURNITURE FOR LESS', 'MICHAELS', 'WALMART']",,,2008.0,
290,269377.0,Kimco,MESA,,,,99.5,,,,AZ,"['FLOOR & DECOR', 'MEGA FURNITURE', 'WINCO FOODS']",,,2009.0,
291,1065600.0,Kimco,MESA,,,,95.8,,,,AZ,"['BASS PRO SHOPS OUTDOOR WORLD', 'HOME DEPOT', 'WALMART']",,,2005.0,
292,79790.0,Kimco,MESA,,,,95.9,,,,AZ,"['MOR FURNITURE FOR LESS', 'MICHAELS', 'TARGET']",,,2011.0,
293,167862.0,Kimco,PEORIA,,,,100.0,,,,AZ,"['JCPENNEY', 'JO-ANN FABRICS', 'TARGET']",,,2011.0,
294,229707.0,Kimco,PHOENIX,,,,95.2,,,,AZ,"['COSTCO', 'FALLAS PAREDES', 'RANCH MARKET']",,,1998.0,
295,822625.0,Kimco,PHOENIX,,,,96.5,,,,AZ,"['WALMART', 'JCPENNEY', 'COSTCO']",,,2015.0,
296,348524.0,Kimco,ANAHEIM,,,,99.5,,,,CA,"['FOREVER 21', 'SMART & FINAL EXTRA!', 'EL SUPER']",,,2006.0,
297,154043.0,Kimco,ANAHEIM,,,,82.9,,,,CA,"['RITE AID', 'U.S. POSTAL SERVICE', ""RALPH'S""]",,,2016.0,
298,105338.0,Kimco,ANAHEIM,,,,92.5,,,,CA,"['HARBOR FREIGHT TOOLS', 'DOLLAR TREE', 'STATER BROTHERS']",,,2006.0,
299,208999.0,Kimco,CARMICHAEL,,,,99.2,,,,CA,"['HOME DEPOT', 'FALLAS PAREDES', 'WALMART NEIGHBORHOOD MARKET']",,,1998.0,
300,264335.0,Kimco,CHICO,,,,95.0,,,,CA,"['EVANS FURNITURE GALLERIES', 'BED BATH & BEYOND', 'FOOD MAXX']",,,2008.0,
301,339001.0,Kimco,CHINO,,,,79.0,,,,CA,"['LA CURACAO', 'ROSS DRESS FOR LESS', 'TARGET']",,,2006.0,
302,168264.0,Kimco,CHINO,,,,99.0,,,,CA,"['DOLLAR TREE', 'PETSMART', 'ALBERTSONS']",,,2006.0,
303,356335.0,Kimco,CHULA VISTA,,,,100.0,,,,CA,"['WALMART', 'NAVCARE', 'COSTCO']",,,1998.0,
304,491898.0,Kimco,CORONA,,,,99.1,,,,CA,"['COSTCO', 'HOME DEPOT', '99 RANCH MARKET']",,,1998.0,
305,277957.0,Kimco,COVINA,,,,92.8,,,,CA,"[""LOWE'S HOME CENTER"", 'SKYZONE', 'ALDI']",,,2000.0,
306,594963.0,Kimco,DALY CITY,,,,99.6,,,,CA,"['HOME DEPOT', 'BURLINGTON', 'SAFEWAY']",,,2002.0,
307,198089.0,Kimco,ESCONDIDO,,,,91.6,,,,CA,"['LA FITNESS', 'CVS', 'VONS']",,,2006.0,
308,504666.0,Kimco,FREMONT,,,,92.9,,,,CA,"['BED BATH & BEYOND', 'MARSHALLS', 'SAFEWAY']",,,2007.0,
309,127938.0,Kimco,FREMONT,,,,95.5,,,,CA,"['CVS', '24 HOUR FITNESS', 'SAVE MART']",,,2006.0,
310,121107.0,Kimco,FRESNO,,,,100.0,,,,CA,"['BED BATH & BEYOND', 'ROSS DRESS FOR LESS', 'SPROUTS FARMERS MARKET']",,,2009.0,
311,143674.0,Kimco,HUNTINGTON BEACH,,,,91.2,,,,CA,"['CVS', 'CRUNCH FITNESS', 'VONS']",,,2006.0,
312,264513.0,Kimco,LA MIRADA,,,,98.8,,,,CA,"['UFC GYMS', 'U.S. POSTAL SERVICE', 'ALBERTSONS']",,,1998.0,
313,226872.0,Kimco,LA VERNE,,,,93.4,,,,CA,"['MARSHALLS', 'STAPLES', 'TARGET']",,,2014.0,
314,104165.0,Kimco,LIVERMORE,,,,93.2,,,,CA,"['ROSS DRESS FOR LESS', 'DOLLAR TREE', 'TARGET']",,,2006.0,
315,158004.0,Kimco,LOS ANGELES,,,,99.2,,,,CA,"['FACTORY 2-U', 'RITE AID', 'RALPHS/FOOD 4 LESS']",,,2010.0,
316,169653.0,Kimco,LOS ANGELES,,,,98.6,,,,CA,"['KMART', 'CVS', 'SUPERIOR MARKETS']",,,2006.0,
317,349530.0,Kimco,NAPA,,,,100.0,,,,CA,"['TARGET', 'HOME DEPOT', ""RALEY'S""]",,,2006.0,
318,133485.0,Kimco,NOVATO,,,,97.0,,,,CA,"['RITE AID', 'DOLLAR TREE', 'SAFEWAY']",,,2009.0,
319,166231.0,Kimco,PACIFICA,,,,91.9,,,,CA,"['ROSS DRESS FOR LESS', 'RITE AID', 'SAFEWAY']",,,2014.0,
320,188493.0,Kimco,ROSEVILLE,,,,100.0,,,,CA,"[""DICK'S SPORTING GOODS"", 'ROSS DRESS FOR LESS', 'SPROUTS FARMERS MARKET']",,,2014.0,
321,412674.0,Kimco,SAN DIEGO,,,,100.0,,,,CA,"['PRICE SELF STORAGE', 'COSTCO REGIONAL OFFICE', 'COSTCO']",,,2010.0,
322,205853.0,Kimco,SAN DIEGO,,,,100.0,,,,CA,"['TJ MAXX', 'HOME GOODS', 'SPROUTS FARMERS MARKET']",,,2006.0,
323,154000.0,Kimco,SAN DIMAS,,,,100.0,,,,CA,"['STEIN MART', 'ROSS DRESS FOR LESS', ""TRADER JOE'S""]",,,2006.0,
324,174428.0,Kimco,SAN LUIS OBISPO,,,,91.4,,,,CA,"['MICHAELS', 'CVS', 'VONS']",,,2005.0,
325,312698.0,Kimco,SANTEE,,,,98.6,,,,CA,"['24 HOUR FITNESS', 'BED BATH & BEYOND', 'TARGET']",,,2015.0,
326,342127.0,Kimco,TEMECULA,,,,98.6,,,,CA,"['KMART', 'TRISTONE THEATRES', 'FOOD 4 LESS']",,,1999.0,
327,519018.0,Kimco,TEMECULA,,,,93.2,,,,CA,"['WALMART', ""KOHL'S"", 'SPROUTS FARMERS MARKET']",,,2010.0,
328,270546.0,Kimco,TORRANCE,,,,100.0,,,,CA,"['SEARS OUTLET', 'UFC GYMS', ""TRADER JOE'S""]",,,2000.0,
329,687590.0,Kimco,TUSTIN,,,,98.0,,,,CA,"['TARGET', 'AMC THEATRES', 'WHOLE FOODS MARKET']",,,2013.0,
330,193415.0,Kimco,TUSTIN,,,,96.5,,,,CA,"['RITE AID', 'CRUNCH FITNESS', 'HAGGEN']",,,2006.0,
331,137899.0,Kimco,TUSTIN,,,,91.2,,,,CA,"['MICHAELS', ""TRADER JOE'S"", ""RALPH'S""]",,,2006.0,
332,115862.0,Kimco,FORT COLLINS,,,,100.0,,,,CO,"[""KOHL'S"", 'GUITAR CENTER', ""SAM'S CLUB""]",,,2000.0,
333,138818.0,Kimco,GREELEY,,,,85.5,,,,CO,"['BED BATH & BEYOND', 'MICHAELS', 'SPROUTS FARMERS MARKET']",,,2012.0,
334,190104.0,Kimco,LITTLETON,,,,94.7,,,,CO,"['OFFICE DEPOT', 'TUESDAY MORNING', 'KING SOOPERS']",,,2011.0,
335,338716.0,Kimco,NORTH HAVEN,,,,99.2,,,,CT,"['HOME DEPOT', ""DICK'S SPORTING GOODS"", 'COSTCO']",,,1998.0,
336,165792.0,Kimco,WILMINGTON,,,,100.0,,,,DE,"['BURLINGTON', 'RAYMOUR & FLANIGAN FURNITURE', 'SHOPRITE']",,,2014.0,
337,192128.0,Kimco,ALTAMONTE SPRINGS,,,,80.1,,,,FL,"['DSW SHOE WAREHOUSE', 'PETCO', 'WHOLE FOODS MARKET']",,,1998.0,
338,143785.0,Kimco,BRANDON,,,,96.1,,,,FL,"['BED BATH & BEYOND', 'ROSS DRESS FOR LESS', 'TARGET']",,,2001.0,
339,125108.0,Kimco,CAPE CORAL,,,,100.0,,,,FL,"['ROSS DRESS FOR LESS', 'STAPLES', 'PUBLIX']",,,2015.0,
340,898913.0,Kimco,HOLLYWOOD,,,,96.1,,,,FL,"['HOME DEPOT', 'KMART', ""BJ'S WHOLESALE CLUB""]",,,2016.0,
341,205614.0,Kimco,HOMESTEAD,,,,100.0,,,,FL,"['MARSHALLS', 'OFFICEMAX', 'PUBLIX']",,,1972.0,
342,102979.0,Kimco,JACKSONVILLE,,,,96.6,,,,FL,"[""HAVERTY'S"", 'HHGREGG', 'WALMART']",,,2005.0,
343,207365.0,Kimco,KEY LARGO,,,,95.4,,,,FL,"['KMART', 'BEALLS OUTLET', 'PUBLIX']",,,2000.0,
344,131067.0,Kimco,LARGO,,,,88.6,,,,FL,"['OLD TIME POTTERY', 'YOUFIT HEALTH CLUBS', 'ALDI']",,,1968.0,
345,197062.0,Kimco,LARGO,,,,84.6,,,,FL,"['LA FITNESS', 'ROSS DRESS FOR LESS', 'PUBLIX']",,,1992.0,
346,181576.0,Kimco,LAUDERHILL,,,,90.3,,,,FL,"['BABIES R US', 'STAPLES', 'PRESIDENTE SUPERMARKET']",,,1974.0,
347,355134.0,Kimco,MIAMI,,,,89.7,,,,FL,"['BUY BUY BABY', 'MICHAELS', 'PUBLIX']",,,2007.0,
348,179074.0,Kimco,ORLANDO,,,,89.7,,,,FL,"['24 HOUR FITNESS', 'TJ MAXX', 'TARGET']",,,2008.0,
349,154356.0,Kimco,ORLANDO,,,,98.6,,,,FL,"['MARSHALLS', 'HOME GOODS', 'TARGET']",,,2009.0,
350,77348.0,Kimco,POMPANO BEACH,,,,100.0,,,,FL,"['HOME GOODS', 'ULTA', 'WHOLE FOODS MARKET']",,,2012.0,
351,118574.0,Kimco,SAINT PETERSBURG,,,,80.1,,,,FL,"['YOUFIT HEALTH CLUBS', 'DOLLAR TREE', ""KASH N' KARRY""]",,,1968.0,
352,187816.0,Kimco,TALLAHASSEE,,,,95.6,,,,FL,"['STEIN MART', 'HOME GOODS', 'THE FRESH MARKET']",,,1998.0,
353,206564.0,Kimco,TAMPA,,,,97.7,,,,FL,"['AMERICAN SIGNATURE', 'ROSS DRESS FOR LESS', 'SPROUTS FARMERS MARKET']",,,1997.0,
354,91160.0,Kimco,WINTER HAVEN,,,,100.0,,,,FL,"['BIG LOTS', 'JO-ANN FABRICS', 'SAVE-A-LOT']",,,1973.0,
355,59426.0,Kimco,YULEE,,,,82.4,,,,FL,"['PETCO', 'DOLLAR TREE', 'TARGET']",,,2003.0,
356,164533.0,Kimco,ATLANTA,,,,97.3,,,,GA,"['PLANET FITNESS', ""MR. CUE'S BILLIARDS & BURGERS"", 'KROGER']",,,2008.0,
357,532945.0,Kimco,AUGUSTA,,,,91.7,,,,GA,"['HOBBY LOBBY', 'HHGREGG', 'TARGET']",,,2001.0,
358,274282.0,Kimco,BATAVIA,,,,93.3,,,,IL,"[""KOHL'S"", 'HOBBY LOBBY', 'ALDI']",,,2002.0,
359,188250.0,Kimco,BLOOMINGTON,,,,96.4,,,,IL,"['TOYS R US/BABIES R US', 'BARNES & NOBLE', 'SCHNUCK MARKETS']",,,1972.0,
360,125499.0,Kimco,CHICAGO,,,,88.4,,,,IL,"['BURLINGTON', 'RAINBOW SHOPS', 'JEWEL/OSCO']",,,1997.0,
361,283280.0,Kimco,DOWNERS GROVE,,,,96.1,,,,IL,"['TJ MAXX', 'BEST BUY', 'SHOP & SAVE MARKET']",,,1997.0,
362,178920.0,Kimco,ELGIN,,,,98.7,,,,IL,"['ELGIN MALL', 'AARON SALES & LEASE OWNERSHIP', 'ELGIN FARMERS PRODUCTS']",,,1972.0,
363,193217.0,Kimco,FAIRVIEW HEIGHTS,,,,100.0,,,,IL,"['HOBBY LOBBY', ""DICK'S SPORTING GOODS"", 'FRESH THYME FARMERS MARKET']",,,1998.0,
364,58455.0,Kimco,SKOKIE,,,,100.0,,,,IL,"['MARSHALLS', 'OLD NAVY', 'JEWEL/OSCO']",,,1997.0,
365,163376.0,Kimco,GREENWOOD,,,,100.0,,,,IN,"['BABIES R US', 'TOYS R US', 'FRESH THYME FARMERS MARKET']",,,1970.0,
366,165255.0,Kimco,INDIANAPOLIS,,,,78.9,,,,IN,"['CVS', 'DOLLAR GENERAL', 'KROGER']",,,1964.0,
367,231546.0,Kimco,HYANNIS,,,,99.3,,,,MA,"['TOYS R US/BABIES R US', 'HOME GOODS', ""SHAW'S SUPERMARKET""]",,,2014.0,
368,114045.0,Kimco,BALTIMORE,,,,94.8,,,,MD,"['RITE AID', 'DOLLAR TREE', 'SAFEWAY']",,,2014.0,
369,130175.99999999999,Kimco,BEL AIR,,,,91.4,,,,MD,"['CVS', 'DOLLAR TREE', 'SAFEWAY']",,,2014.0,
370,75000.0,Kimco,COLUMBIA,,,,100.0,,,,MD,"['MICHAELS', 'PETSMART', ""BJ'S WHOLESALE CLUB""]",,,2012.0,
371,273317.0,Kimco,COLUMBIA,,,,100.0,,,,MD,"['TOYS R US/BABIES R US', 'NORDSTROM RACK', 'TARGET']",,,2011.0,
372,433467.0,Kimco,ELLICOTT CITY,,,,100.0,,,,MD,"['TARGET', ""KOHL'S"", 'SAFEWAY']",,,2007.0,
373,188482.0,Kimco,GAITHERSBURG,,,,90.0,,,,MD,"['MICHAELS', 'PETSMART', 'WHOLE FOODS MARKET']",,,2016.0,
374,88405.0,Kimco,TOWSON,,,,100.0,,,,MD,"['AAA', 'CVS', 'SAFEWAY']",,,2014.0,
375,679843.0,Kimco,TOWSON,,,,93.6,,,,MD,"['WALMART', 'TARGET', 'WEIS MARKETS']",,,2012.0,
376,151201.0,Kimco,CLARKSTON,,,,81.6,,,,MI,"['OFFICE DEPOT', 'FORT CLARKSTON', ""NEIMAN'S FAMILY MARKET""]",,,1996.0,
377,96915.0,Kimco,FARMINGTON,,,,100.0,,,,MI,"['TUESDAY MORNING', 'FITNESS 19', 'FRESH THYME FARMERS MARKET']",,,1993.0,
378,466825.0,Kimco,MAPLE GROVE,,,,91.6,,,,MN,"['BEST BUY', 'JO-ANN FABRICS', ""BYERLY'S""]",,,2001.0,
379,488157.0,Kimco,MAPLE GROVE,,,,98.6,,,,MN,"[""LOWE'S HOME CENTER"", ""DICK'S SPORTING GOODS"", 'COSTCO']",,,2006.0,
380,315797.0,Kimco,CARY,,,,99.3,,,,NC,"[""KOHL'S"", 'PETSMART', ""BJ'S WHOLESALE CLUB""]",,,2001.0,
381,408065.0,Kimco,DURHAM,,,,100.0,,,,NC,"['BEST BUY', 'BUY BUY BABY', 'WALMART']",,,2002.0,
